"Timestamp","De Gea","Maguire","Lindelof","Shaw","Williams","Wan-Bissaka","Matic","Fred","Bruno","Martial","James","Bailly (optional)","McTominay (optional)","Ighalo (optional)","Team Performance","Final Result","Ole","Man City","Did the ref do a good job?"
"2020/03/10 12:24:06 PM GMT+2","7","7","7","8","7","9","7","9","9","7","6","7","8","8","9","10","7","5","No"
"2020/03/10 12:24:28 PM GMT+2","8","9","9","9","8","10","9","9","9","9","8","8","9","10","10","10","10","5","No"
"2020/03/10 12:25:26 PM GMT+2","8","8","10","10","8","10","10","10","9","9","8","9","10","10","10","10","10","8","No"
"2020/03/10 12:26:09 PM GMT+2","8","8","7","8","7","9","7","8","9","8","8","6","9","9","10","10","10","7","No"
"2020/03/10 12:26:30 PM GMT+2","8","9","9","9","8","10","8","8","9","9","8","8","10","9","9","10","9","1","No"
"2020/03/10 12:31:44 PM GMT+2","8","7","7","9","6","10","9","9","10","10","7","8","9","9","10","10","10","5","No"
"2020/03/10 12:32:15 PM GMT+2","9","10","10","10","8","10","10","10","10","10","9","9","10","9","10","10","10","10","No"
"2020/03/10 12:34:03 PM GMT+2","9","10","9","10","9","10","10","10","10","9","9","9","10","10","10","10","10","4","No"
"2020/03/10 12:34:58 PM GMT+2","7","9","8","9","9","10","7","9","8","8","8","7","8","8","10","9","9","4","No"
"2020/03/10 12:39:28 PM GMT+2","7","9","7","7","7","10","9","9","10","9","8","8","9","10","10","10","9","4","No"
"2020/03/10 12:40:25 PM GMT+2","9","8","8","9","8","9","8","9","10","9","9","8","9","8","9","8","10","7","No"
"2020/03/10 12:40:29 PM GMT+2","7","7","7","8","7","10","8","8","8","8","7","8","8","9","9","9","10","6","No"
"2020/03/10 12:40:50 PM GMT+2","8","8","8","7","7","10","9","9","8","9","8","7","8","8","10","10","10","5","No"
"2020/03/10 12:41:04 PM GMT+2","8","7","8","8","7","9","8","9","8","8","7","","8","8","9","10","8","3","No"
"2020/03/10 12:42:12 PM GMT+2","8","10","9","9","8","10","9","10","9","9","8","8","8","8","9","10","10","8","Yes"
"2020/03/10 12:43:16 PM GMT+2","9","10","9","10","9","10","9","10","10","9","9","","10","","10","10","10","1","No"
"2020/03/10 12:43:47 PM GMT+2","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","4","Yes"
"2020/03/10 12:45:26 PM GMT+2","9","9","9","10","9","10","10","10","10","9","9","9","10","10","10","10","10","5","No"
"2020/03/10 12:45:35 PM GMT+2","10","9","10","10","8","10","10","10","10","10","10","9","9","9","10","10","10","4","No"
"2020/03/10 12:46:02 PM GMT+2","8","9","9","9","9","10","9","10","10","9","8","7","8","7","10","10","10","4","No"
"2020/03/10 12:46:06 PM GMT+2","8","8","8","8","7","10","9","10","9","8","7","7","8","9","9","10","10","5","No"
"2020/03/10 12:46:14 PM GMT+2","10","8","9","9","8","10","9","9","8","9","9","8","10","9","10","10","10","5","No"
"2020/03/10 12:49:23 PM GMT+2","7","8","7","6","6","10","7","7","7","8","6","","7","10","9","10","9","4","No"
"2020/03/10 12:51:17 PM GMT+2","8","9","9","8","7","10","8","10","9","7","6","7","9","8","9","7","8","5","No"
"2020/03/10 12:53:15 PM GMT+2","7","8","7","8","7","9","7","8","8","8","7","7","8","8","9","9","9","5","No"
"2020/03/10 12:54:42 PM GMT+2","10","10","8","8","9","10","9","10","10","10","9","7","10","10","10","10","10","4","No"
"2020/03/10 12:54:50 PM GMT+2","7","9","9","9","9","10","9","10","10","9","9","9","10","10","10","10","10","5","No"
"2020/03/10 12:55:20 PM GMT+2","8","7","7","7","7","9","7","8","9","9","5","","9","9","9","9","9","7","No"
"2020/03/10 12:57:49 PM GMT+2","8","9","8","10","9","10","9","10","10","9","8","6","10","8","10","10","10","4","No"
"2020/03/10 12:57:52 PM GMT+2","8","8","9","8","9","10","7","8","9","9","7","6","10","8","9","10","10","1","No"
"2020/03/10 1:08:08 PM GMT+2","7","8","6","7","7","9","8","8","10","7","6","7","8","8","9","10","9","4","No"
"2020/03/10 1:09:42 PM GMT+2","9","9","9","10","9","10","10","10","10","10","8","9","9","10","10","10","10","4","No"
"2020/03/10 1:11:04 PM GMT+2","8","9","8","9","8","10","7","8","9","9","8","7","10","10","10","10","10","1","No"
"2020/03/10 1:11:49 PM GMT+2","9","9","9","9","9","10","8","9","10","10","7","7","8","7","10","10","10","7","No"
"2020/03/10 1:17:50 PM GMT+2","9","8","8","8","6","10","10","9","9","9","8","9","9","9","8","10","8","7","No"
"2020/03/10 1:19:00 PM GMT+2","8","8","7","9","8","10","8","9","9","9","8","7","8","8","10","9","10","5","No"
"2020/03/10 1:20:03 PM GMT+2","8","7","9","9","7","10","9","9","9","9","8","10","10","10","10","9","10","1","No"
"2020/03/10 1:21:22 PM GMT+2","7","8","9","9","9","9","9","9","9","8","8","7","7","8","9","10","10","3","No"
"2020/03/10 1:24:28 PM GMT+2","6","7","7","7","7","9","7","9","7","8","7","7","10","8","10","9","9","1","No"
"2020/03/10 1:27:45 PM GMT+2","7","9","6","9","6","9","8","8","7","8","7","6","6","6","10","10","10","6","No"
"2020/03/10 1:29:26 PM GMT+2","8","7","8","9","9","10","8","9","10","9","6","10","9","9","10","10","10","5","Yes"
"2020/03/10 1:32:47 PM GMT+2","8","9","9","8","8","10","8","9","8","8","8","8","9","9","8","9","9","6","No"
"2020/03/10 1:33:35 PM GMT+2","10","9","9","9","10","10","10","10","10","10","8","9","10","10","9","10","10","7","No"
"2020/03/10 1:35:31 PM GMT+2","9","8","9","9","8","10","9","10","10","9","8","8","9","9","10","10","10","1","No"
"2020/03/10 1:35:55 PM GMT+2","7","8","7","8","7","9","7","10","10","8","7","7","8","8","9","10","9","5","Yes"
"2020/03/10 1:36:57 PM GMT+2","9","9","8","9","10","9","8","8","9","9","10","8","9","9","10","10","9","2","No"
"2020/03/10 1:37:07 PM GMT+2","6","7","7","7","7","8","6","7","7","9","7","6","7","8","9","9","10","6","Yes"
"2020/03/10 1:42:16 PM GMT+2","9","8","9","9","8","10","9","10","9","9","8","9","9","10","9","9","10","6","No"
"2020/03/10 1:50:54 PM GMT+2","7","9","9","8","8","10","6","8","7","8","8","6","7","9","9","9","10","4","No"
"2020/03/10 1:51:07 PM GMT+2","8","7","8","8","7","9","7","9","8","7","8","9","10","8","9","10","10","7","No"
"2020/03/10 1:52:16 PM GMT+2","6","6","6","6","6","6","6","7","7","7","6","","7","","7","8","8","3","No"
"2020/03/10 1:54:28 PM GMT+2","9","9","7","9","8","10","8","10","9","10","9","7","7","10","10","10","10","8","No"
"2020/03/10 1:55:54 PM GMT+2","10","9","8","9","8","10","8","9","10","10","8","8","9","10","10","10","10","1","No"
"2020/03/10 1:58:05 PM GMT+2","8","9","7","9","7","10","6","9","10","10","7","6","8","8","9","10","10","1","No"
"2020/03/10 1:58:36 PM GMT+2","8","8","8","8","8","10","8","10","10","9","7","7","9","9","10","10","10","3","No"
"2020/03/10 2:04:29 PM GMT+2","6","7","7","8","6","9","8","8","9","9","6","7","9","8","9","10","8","4","No"
"2020/03/10 2:06:55 PM GMT+2","7","7","7","7","7","9","8","10","10","9","8","","7","7","10","10","10","1","No"
"2020/03/10 2:09:42 PM GMT+2","10","8","8","9","6","10","8","7","8","8","7","","","","10","10","10","3","No"
"2020/03/10 2:10:17 PM GMT+2","7","6","8","7","8","9","8","8","9","9","8","5","8","8","10","9","9","4","Yes"
"2020/03/10 2:17:36 PM GMT+2","10","8","8","9","10","10","9","9","10","9","8","8","8","10","10","10","10","1","No"
"2020/03/10 2:20:18 PM GMT+2","8","9","7","8","8","10","8","9","9","9","7","6","8","7","9","8","10","4","Yes"
"2020/03/10 2:20:42 PM GMT+2","9","8","8","8","7","9","9","8","9","8","7","8","8","9","8","10","9","7","No"
"2020/03/10 2:23:41 PM GMT+2","8","8","7","8","6","10","9","9","10","8","6","6","8","8","10","10","10","5","No"
"2020/03/10 2:23:59 PM GMT+2","7","8","8","9","7","10","8","9","8","8","8","7","10","8","10","10","10","4","No"
"2020/03/10 2:25:31 PM GMT+2","8","9","9","10","8","10","8","8","9","9","6","8","8","10","9","10","10","7","No"
"2020/03/10 2:26:19 PM GMT+2","7","8","8","9","8","10","8","9","9","9","7","","10","9","10","10","10","6","No"
"2020/03/10 2:26:21 PM GMT+2","10","8","10","10","7","10","8","10","8","8","10","10","10","10","10","10","8","5","No"
"2020/03/10 2:32:52 PM GMT+2","7","8","6","8","7","9","8","9","9","9","7","6","7","10","9","10","10","4","No"
"2020/03/10 2:33:53 PM GMT+2","8","9","8","8","8","10","9","10","9","8","7","7","7","7","9","10","10","6","No"
"2020/03/10 2:35:17 PM GMT+2","8","7","8","8","7","9","8","8","9","9","7","7","8","7","9","10","10","5","No"
"2020/03/10 2:37:20 PM GMT+2","9","9","8","10","9","10","8","10","10","9","9","7","8","9","10","10","10","2","No"
"2020/03/10 2:38:08 PM GMT+2","8","9","7","8","7","10","9","9","10","9","8","9","9","9","9","10","9","1","No"
"2020/03/10 2:39:46 PM GMT+2","8","7","8","8","7","10","8","8","9","9","8","7","6","6","9","9","9","6","No"
"2020/03/10 2:41:29 PM GMT+2","8","8","9","9","8","10","9","10","8","9","9","8","8","9","10","10","10","3","No"
"2020/03/10 2:44:02 PM GMT+2","8","9","8","9","8","10","8","9","10","10","8","7","9","9","9","10","10","5","Yes"
"2020/03/10 2:46:06 PM GMT+2","7","7","7","8","7","9","9","8","8","8","7","7","8","8","10","10","10","4","No"
"2020/03/10 2:49:04 PM GMT+2","7","7","6","6","6","8","8","7","7","8","7","6","8","7","8","9","9","6","No"
"2020/03/10 2:49:20 PM GMT+2","8","6","5","8","7","10","5","7","8","7","6","7","10","","8","8","7","5","Yes"
"2020/03/10 2:50:21 PM GMT+2","7","8","8","9","8","10","9","8","9","9","7","8","8","","9","9","10","5","No"
"2020/03/10 2:51:08 PM GMT+2","8","9","8","8","7","10","7","7","8","9","6","","8","8","10","10","10","1","No"
"2020/03/10 2:51:17 PM GMT+2","7","8","7","9","6","10","9","8","7","7","6","","","","9","10","9","5","No"
"2020/03/10 2:51:18 PM GMT+2","7","7","7","8","6","10","8","8","8","8","7","7","7","8","8","10","9","1","No"
"2020/03/10 2:53:33 PM GMT+2","8","8","7","5","5","8","7","8","9","8","7","5","7","5","8","8","9","5","Yes"
"2020/03/10 2:56:41 PM GMT+2","6","6","7","7","5","10","8","9","9","9","7","5","7","6","8","10","10","2","No"
"2020/03/10 2:57:13 PM GMT+2","7","9","7","8","7","9","6","8","9","8","7","7","7","8","9","10","9","5","Yes"
"2020/03/10 3:04:47 PM GMT+2","7","7","7","9","7","9","7","8","9","8","7","6","7","7","9","10","8","5","No"
"2020/03/10 3:05:53 PM GMT+2","10","10","9","9","10","10","10","10","10","10","8","10","10","10","10","10","8","1","No"
"2020/03/10 3:06:45 PM GMT+2","6","7","9","9","7","10","8","9","8","8","9","7","8","7","9","10","10","1","Yes"
"2020/03/10 3:10:06 PM GMT+2","8","9","7","9","7","10","9","9","8","7","6","8","8","8","9","10","10","6","No"
"2020/03/10 3:15:13 PM GMT+2","7","8","7","7","6","10","7","7","8","8","7","","","","9","10","8","6","Yes"
"2020/03/10 3:16:39 PM GMT+2","9","9","10","10","7","10","9","10","10","10","8","8","10","10","10","10","10","6","No"
"2020/03/10 3:17:10 PM GMT+2","7","6","7","8","7","9","6","8","8","7","6","6","7","6","9","9","8","5","Yes"
"2020/03/10 3:18:21 PM GMT+2","6","7","6","7","6","9","7","8","7","7","6","6","9","9","10","10","10","3","No"
"2020/03/10 3:26:32 PM GMT+2","9","7","7","8","7","10","8","10","9","9","8","7","8","7","10","10","10","4","No"
"2020/03/10 3:26:48 PM GMT+2","7","7","7","7","6","10","8","9","9","8","7","","","","10","10","10","1","No"
"2020/03/10 3:28:08 PM GMT+2","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","1","No"
"2020/03/10 3:31:09 PM GMT+2","8","7","8","8","8","10","9","10","9","9","7","9","9","9","10","10","10","5","No"
"2020/03/10 3:32:36 PM GMT+2","8","8","7","7","7","9","7","9","10","8","6","","","","8","9","8","7","No"
"2020/03/10 3:34:37 PM GMT+2","6","8","7","9","8","9","7","6","7","7","6","","","","8","10","9","4","No"
"2020/03/10 3:34:49 PM GMT+2","9","8","7","9","6","10","8","8","7","9","6","","","","7","7","10","6",""
"2020/03/10 3:35:31 PM GMT+2","6","7","6","6","6","9","8","8","9","7","7","","","","7","7","9","5","Yes"
"2020/03/10 3:36:09 PM GMT+2","9","10","9","10","8","10","9","10","10","8","8","","","","9","9","10","4","No"
"2020/03/10 3:36:50 PM GMT+2","8","8","7","8","7","10","9","9","10","9","7","9","9","9","9","10","10","9","No"
"2020/03/10 3:37:02 PM GMT+2","9","8","8","7","6","9","8","9","8","7","6","7","8","9","9","10","9","3","No"
"2020/03/10 3:38:42 PM GMT+2","10","10","10","10","8","10","8","9","8","8","7","7","8","8","10","10","10","1","No"
"2020/03/10 3:39:21 PM GMT+2","8","8","8","9","8","10","8","9","10","8","6","6","8","7","8","10","8","5","No"
"2020/03/10 3:39:54 PM GMT+2","8","9","8","9","8","9","9","9","8","8","6","8","8","7","9","10","8","3","No"
"2020/03/10 3:42:50 PM GMT+2","7","8","8","8","7","8","7","7","8","7","7","7","8","8","9","9","9","7","No"
"2020/03/10 3:44:19 PM GMT+2","8","7","8","9","8","10","8","9","8","8","7","","9","7","10","10","10","5","No"
"2020/03/10 3:45:09 PM GMT+2","7","6","6","7","7","8","7","8","9","8","6","7","8","7","8","9","9","6","Yes"
"2020/03/10 3:45:26 PM GMT+2","7","9","8","8","7","9","9","8","7","7","9","7","7","8","9","10","10","8","No"
"2020/03/10 3:51:36 PM GMT+2","9","9","8","8","8","10","8","10","10","8","7","","8","8","10","10","10","1","No"
"2020/03/10 3:53:58 PM GMT+2","7","4","10","6","5","10","8","7","7","5","6","","","","8","10","8","4","No"
"2020/03/10 3:54:44 PM GMT+2","10","10","9","9","8","10","8","9","9","8","7","8","9","9","9","10","8","5","No"
"2020/03/10 3:54:59 PM GMT+2","8","8","9","9","8","9","9","9","9","9","8","","","","10","10","10","3","Yes"
"2020/03/10 3:55:14 PM GMT+2","8","8","7","8","7","8","9","10","10","10","8","7","8","7","9","10","10","5","No"
"2020/03/10 3:59:33 PM GMT+2","7","8","8","8","8","10","8","8","7","8","7","6","8","8","8","8","8","3","No"
"2020/03/10 4:01:23 PM GMT+2","9","5","6","7","6","9","8","9","8","8","6","8","9","10","8","10","10","5","No"
"2020/03/10 4:02:05 PM GMT+2","7","7","7","8","7","10","7","8","7","7","7","7","8","8","10","10","10","4","No"
"2020/03/10 4:02:12 PM GMT+2","6","6","6","7","6","6","6","7","8","7","6","5","7","5","8","10","7","5","No"
"2020/03/10 4:03:02 PM GMT+2","7","6","6","5","5","10","8","9","9","7","9","7","8","10","10","10","10","3","No"
"2020/03/10 4:03:25 PM GMT+2","9","9","8","8","7","10","10","10","8","9","7","9","10","10","10","10","10","1","No"
"2020/03/10 4:04:46 PM GMT+2","9","9","9","10","8","10","10","10","10","10","10","8","10","9","10","10","10","2","No"
"2020/03/10 4:05:35 PM GMT+2","8","6","10","10","8","9","8","9","9","7","7","7","8","10","9","10","8","5","Yes"
"2020/03/10 4:08:26 PM GMT+2","9","9","9","10","9","10","10","10","10","10","9","","","","10","10","10","8","No"
"2020/03/10 4:15:20 PM GMT+2","8","8","7","7","8","9","8","10","9","10","6","7","8","8","9","10","10","6","No"
"2020/03/10 4:20:36 PM GMT+2","8","8","8","7","8","10","9","10","10","9","8","","","","8","10","9","6","Yes"
"2020/03/10 4:21:33 PM GMT+2","8","8","8","9","9","10","8","10","10","9","7","8","8","7","10","10","10","1","No"
"2020/03/10 4:33:12 PM GMT+2","8","8","8","9","8","9","8","9","9","8","8","8","9","8","10","10","9","7","No"
"2020/03/10 4:37:16 PM GMT+2","8","8","7","9","6","10","8","9","9","9","7","7","8","6","10","9","9","1","No"
"2020/03/10 4:37:20 PM GMT+2","7","8","8","8","8","9","8","9","9","9","7","","","","8","8","9","6","Yes"
"2020/03/10 4:37:41 PM GMT+2","7","8","7","8","6","10","7","8","9","8","7","6","8","8","9","10","9","6","Yes"
"2020/03/10 4:40:32 PM GMT+2","8","10","9","9","9","9","8","9","9","9","7","7","7","7","10","9","10","3","No"
"2020/03/10 4:40:34 PM GMT+2","9","7","10","7","6","8","8","7","7","8","7","4","","","8","10","10","7","Yes"
"2020/03/10 4:41:13 PM GMT+2","8","9","7","8","7","9","7","9","10","8","7","","10","","10","10","10","6",""
"2020/03/10 4:50:07 PM GMT+2","8","8","8","9","8","10","8","9","8","8","8","8","9","8","10","10","9","6","No"
"2020/03/10 4:53:37 PM GMT+2","10","9","9","9","8","10","10","10","10","9","9","8","10","10","10","10","10","1","No"
"2020/03/10 4:55:44 PM GMT+2","9","10","9","9","8","10","10","10","10","9","9","9","9","9","9","10","10","1","No"
"2020/03/10 4:55:47 PM GMT+2","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","1","No"
"2020/03/10 4:57:35 PM GMT+2","8","8","9","9","8","10","9","10","10","10","8","8","10","9","10","10","10","1","No"
"2020/03/10 5:01:40 PM GMT+2","7","9","8","9","7","10","9","9","8","8","8","8","8","8","10","8","10","8","No"
"2020/03/10 5:01:53 PM GMT+2","7","8","8","8","7","9","8","7","8","8","7","6","7","7","9","10","9","4","No"
"2020/03/10 5:04:07 PM GMT+2","7","8","7","8","7","9","8","9","9","9","7","7","7","7","9","10","9","6","No"
"2020/03/10 5:06:30 PM GMT+2","10","10","10","10","9","10","9","9","9","10","9","8","10","8","10","10","10","5","Yes"
"2020/03/10 5:10:17 PM GMT+2","7","7","7","8","7","10","8","8","9","8","7","","7","","9","8","8","5","No"
"2020/03/10 5:11:05 PM GMT+2","8","8","8","9","9","10","10","10","9","9","7","7","9","9","10","10","10","1","No"
"2020/03/10 5:11:12 PM GMT+2","10","7","7","9","8","10","10","9","10","9","9","7","10","10","10","10","10","1","No"
"2020/03/10 5:14:49 PM GMT+2","10","10","9","10","9","10","9","10","10","10","9","9","10","9","10","10","10","1","No"
"2020/03/10 5:21:58 PM GMT+2","8","8","8","8","7","10","9","8","8","9","9","7","8","8","10","7","8","4","No"
"2020/03/10 5:26:52 PM GMT+2","8","10","9","10","9","10","9","10","10","9","8","8","7","8","10","10","10","1","No"
"2020/03/10 5:36:52 PM GMT+2","8","8","6","9","7","10","9","9","8","8","6","7","8","7","9","10","10","1","No"
"2020/03/10 5:40:42 PM GMT+2","8","8","8","8","8","10","8","9","9","8","7","8","9","9","10","10","10","3","No"
"2020/03/10 5:40:53 PM GMT+2","7","8","7","8","7","9","9","9","9","8","8","","","10","9","10","10","4","No"
"2020/03/10 5:46:29 PM GMT+2","7","7","7","8","7","10","8","9","9","9","7","7","8","8","9","10","9","5","No"
"2020/03/10 5:46:49 PM GMT+2","7","9","9","9","7","10","9","8","9","7","7","8","8","8","9","9","10","7","No"
"2020/03/10 5:47:26 PM GMT+2","8","9","9","8","8","10","8","9","9","8","8","","","","10","10","10","7","Yes"
"2020/03/10 5:54:33 PM GMT+2","7","7","7","9","8","10","7","8","9","10","7","6","7","7","9","10","8","3","No"
"2020/03/10 5:58:44 PM GMT+2","7","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","1","No"
"2020/03/10 6:01:11 PM GMT+2","7","7","7","8","6","9","8","10","7","6","6","","","7","9","8","9","6","No"
"2020/03/10 6:07:30 PM GMT+2","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","1","Yes"
"2020/03/10 6:10:08 PM GMT+2","7","8","7","8","7","10","9","9","9","8","8","","","","8","10","9","5","No"
"2020/03/10 6:11:30 PM GMT+2","7","8","7","8","6","10","8","8","8","9","7","7","7","7","9","9","10","5","No"
"2020/03/10 6:11:43 PM GMT+2","8","7","9","9","8","10","9","9","8","8","8","7","8","8","10","10","10","5","No"
"2020/03/10 6:15:40 PM GMT+2","9","9","9","9","9","10","9","9","9","9","10","","","","10","10","10","5","No"
"2020/03/10 6:17:52 PM GMT+2","7","8","8","8","7","9","8","8","8","9","7","","8","8","9","10","9","5","No"
"2020/03/10 6:22:12 PM GMT+2","9","10","9","10","9","10","10","10","10","8","7","8","9","9","9","9","10","4","No"
"2020/03/10 6:24:38 PM GMT+2","7","8","7","8","6","9","6","8","8","8","7","6","7","7","8","9","8","5","No"
"2020/03/10 6:24:53 PM GMT+2","8","8","7","9","8","9","8","9","9","8","8","8","9","8","10","10","10","1","Yes"
"2020/03/10 6:35:08 PM GMT+2","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","No"
"2020/03/10 6:36:32 PM GMT+2","7","7","7","9","8","10","10","10","8","9","8","8","9","9","10","10","10","6","No"
"2020/03/10 6:40:19 PM GMT+2","7","9","8","8","8","10","8","9","8","8","7","8","8","8","9","10","10","5","No"
"2020/03/10 6:40:29 PM GMT+2","8","9","8","9","8","10","9","8","10","9","9","7","8","8","10","10","10","6","No"
"2020/03/10 6:49:10 PM GMT+2","8","7","8","8","9","9","9","10","10","9","7","7","9","8","10","10","9","6","Yes"
"2020/03/10 6:52:28 PM GMT+2","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","1","No"
"2020/03/10 6:57:20 PM GMT+2","8","9","9","9","8","10","10","10","9","9","8","","","","10","10","10","1",""
"2020/03/10 6:59:06 PM GMT+2","8","8","8","9","7","10","9","9","9","8","7","8","9","9","10","10","9","6","No"
"2020/03/10 7:05:34 PM GMT+2","7","8","7","7","7","10","8","9","9","8","6","","9","10","9","10","10","4","No"
"2020/03/10 7:09:01 PM GMT+2","10","10","9","10","9","10","10","10","10","9","9","","9","","9","10","10","5","No"
"2020/03/10 7:10:22 PM GMT+2","7","9","6","8","6","9","8","8","8","7","5","10","8","7","10","10","9","7","No"
"2020/03/10 7:28:09 PM GMT+2","8","8","8","9","8","10","10","10","9","8","7","","","8","9","10","9","7","No"
"2020/03/10 7:33:39 PM GMT+2","8","9","8","10","9","10","8","10","9","9","8","7","9","9","10","10","10","1","No"
"2020/03/10 7:34:15 PM GMT+2","7","8","8","9","7","10","8","9","9","8","6","7","9","8","10","10","10","5","No"
"2020/03/10 7:38:03 PM GMT+2","9","10","8","9","8","10","9","9","8","9","8","","10","9","10","10","10","7","Yes"
"2020/03/10 7:38:25 PM GMT+2","7","8","8","9","6","9","8","7","8","8","6","6","8","6","9","8","7","3","No"
"2020/03/10 7:41:33 PM GMT+2","9","8","9","10","8","10","8","9","10","10","7","7","9","7","10","9","10","2","Yes"
"2020/03/10 7:44:26 PM GMT+2","9","9","7","10","8","10","8","9","9","9","6","","","","9","10","7","5","Yes"
"2020/03/10 7:47:18 PM GMT+2","8","9","9","8","7","9","8","10","10","9","6","7","8","8","9","10","9","6","No"
"2020/03/10 7:58:02 PM GMT+2","9","10","10","10","10","10","10","10","10","9","8","8","10","10","10","10","10","8","No"
"2020/03/10 8:00:22 PM GMT+2","7","7","6","8","7","9","7","9","7","8","7","7","6","7","10","8","9","7","No"
"2020/03/10 8:06:09 PM GMT+2","8","8","9","9","8","10","9","10","10","9","8","","10","","9","10","10","7","Yes"
"2020/03/10 8:06:55 PM GMT+2","8","7","7","8","7","9","8","8","8","9","7","","7","7","9","8","8","5","No"
"2020/03/10 8:09:27 PM GMT+2","10","9","9","9","9","10","9","9","10","10","8","9","10","9","10","10","10","7","Yes"
"2020/03/10 8:10:28 PM GMT+2","8","8","8","8","7","9","8","9","9","8","7","7","8","8","9","10","9","1","No"
"2020/03/10 8:13:50 PM GMT+2","8","9","8","9","6","10","9","8","7","8","7","8","10","10","9","10","10","2","No"
"2020/03/10 8:19:34 PM GMT+2","9","7","9","9","7","10","10","10","9","9","9","","","","10","10","10","6","No"
"2020/03/10 8:21:42 PM GMT+2","9","9","8","9","7","10","9","9","8","8","7","8","9","9","10","10","10","5","No"
"2020/03/10 8:25:54 PM GMT+2","6","8","7","8","7","10","8","9","8","8","7","","","","10","9","9","6","No"
"2020/03/10 8:27:17 PM GMT+2","7","8","7","7","6","10","8","9","8","8","8","6","8","7","9","10","10","3","No"
"2020/03/10 8:31:13 PM GMT+2","6","6","6","7","6","9","8","9","9","10","7","6","8","8","10","10","10","3","No"
"2020/03/10 8:37:40 PM GMT+2","7","8","8","9","7","10","7","8","9","8","8","","","","9","10","10","6","No"
"2020/03/10 8:46:41 PM GMT+2","9","9","9","9","9","10","9","10","10","9","9","10","10","10","10","10","10","1","No"
"2020/03/10 8:50:11 PM GMT+2","9","8","8","8","7","10","9","10","9","8","7","7","9","10","10","10","10","8","No"
"2020/03/10 8:57:28 PM GMT+2","8","9","9","9","8","10","9","9","9","8","8","7","9","10","10","10","10","4","No"
"2020/03/10 9:01:58 PM GMT+2","8","8","9","8","7","9","8","8","8","9","7","7","8","8","9","10","9","7","Yes"
"2020/03/10 9:02:35 PM GMT+2","7","8","8","9","9","10","8","8","9","9","7","","7","","9","10","10","4","No"
"2020/03/10 9:05:08 PM GMT+2","8","9","8","9","7","10","9","8","8","8","6","6","7","8","8","10","8","7","No"
"2020/03/10 9:06:30 PM GMT+2","8","9","9","9","9","10","9","10","10","9","8","8","8","8","10","10","10","6","No"
"2020/03/10 9:22:40 PM GMT+2","8","8","8","9","10","10","9","10","9","9","8","7","8","7","9","10","9","5","No"
"2020/03/10 9:38:54 PM GMT+2","7","8","7","7","7","9","7","9","9","8","7","","8","8","9","10","10","6","No"
"2020/03/10 9:48:25 PM GMT+2","7","6","6","8","7","9","8","9","8","8","7","7","7","7","8","10","8","5","No"
"2020/03/10 9:49:58 PM GMT+2","8","6","7","8","7","9","8","8","7","8","6","","7","7","8","10","10","6","No"
"2020/03/10 9:51:24 PM GMT+2","5","8","6","7","7","9","8","8","9","9","9","6","8","7","8","9","9","4","No"
"2020/03/10 9:59:43 PM GMT+2","8","9","8","10","7","10","9","9","9","9","9","7","7","7","10","8","9","7","No"
"2020/03/10 10:00:12 PM GMT+2","8","8","7","8","7","9","8","9","9","8","7","6","7","10","8","10","8","6","Yes"
"2020/03/10 10:03:30 PM GMT+2","8","7","8","8","7","9","8","8","9","8","8","7","10","8","10","10","10","6","No"
"2020/03/10 10:06:33 PM GMT+2","7","8","7","8","6","9","8","10","10","10","8","","","","10","10","10","7","No"
"2020/03/10 10:08:23 PM GMT+2","6","7","8","8","6","9","8","8","7","7","6","6","7","7","9","10","9","6","No"
"2020/03/10 10:15:15 PM GMT+2","8","9","8","8","7","9","8","9","10","8","6","","","","9","9","10","4","No"
"2020/03/10 10:19:41 PM GMT+2","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","1","No"
"2020/03/10 10:20:32 PM GMT+2","8","8","8","9","8","9","8","8","9","9","7","","9","8","10","10","10","7","No"
"2020/03/10 10:34:01 PM GMT+2","7","9","8","9","7","10","8","9","9","9","8","","10","","10","10","10","1","No"
"2020/03/10 10:35:49 PM GMT+2","8","7","7","7","7","10","8","9","9","7","6","","","8","9","9","9","5","No"
"2020/03/10 10:48:14 PM GMT+2","8","8","8","8","7","10","8","10","10","10","6","8","10","9","10","10","10","2","Yes"
"2020/03/10 11:10:24 PM GMT+2","8","6","7","8","8","10","7","9","9","8","8","","","","9","9","9","7","No"
"2020/03/10 11:20:52 PM GMT+2","7","8","8","9","7","10","8","9","9","9","8","7","8","8","10","10","9","5","No"
"2020/03/10 11:26:58 PM GMT+2","8","8","8","9","8","10","8","9","9","9","8","","","","10","10","10","5","No"
"2020/03/10 11:30:25 PM GMT+2","8","8","9","8","8","9","8","8","8","8","8","7","8","8","9","10","10","6","Yes"
"2020/03/10 11:30:50 PM GMT+2","8","8","7","8","6","9","8","9","9","8","6","8","8","8","9","10","9","4","No"
